Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before
24435.0,0.0,1.0,1042.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24439.0,0.0,1.0,10409.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24447.0,0.0,1.0,10175.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24448.0,1.0,-1.0,3626.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24449.0,0.0,1.0,3857.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24454.0,1.0,-1.0,6846.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24459.0,1.0,-2.0,5720.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24460.0,0.0,2.0,4945.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24461.0,0.0,1.0,5739.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24462.0,0.0,2.0,3468.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24463.0,1.0,-2.0,5937.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24469.0,0.0,2.0,6129.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24470.0,0.0,1.0,4122.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24471.0,0.0,1.0,3995.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24475.0,1.0,-1.0,4993.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24477.0,1.0,-1.0,2193.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24480.0,1.0,-2.0,6519.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24487.0,1.0,-2.0,5578.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24493.0,0.0,1.0,4823.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24494.0,0.0,1.0,4185.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24496.0,1.0,-2.0,6385.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24502.0,0.0,2.0,4792.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24503.0,0.0,2.0,5709.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24504.0,0.0,1.0,4088.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24506.0,1.0,-1.0,3438.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24510.0,0.0,1.0,11356.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24511.0,1.0,-2.0,9817.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24513.0,1.0,-1.0,6410.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24514.0,1.0,-1.0,6077.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24515.0,1.0,-1.0,5414.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24518.0,0.0,1.0,5179.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24519.0,1.0,-1.0,11135.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24521.0,1.0,-2.0,4539.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24523.0,1.0,-2.0,5509.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24525.0,1.0,-2.0,4228.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24527.0,1.0,-2.0,6021.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24528.0,0.0,1.0,7863.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24537.0,1.0,-2.0,5427.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24538.0,0.0,1.0,3469.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24540.0,1.0,-1.0,3574.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24542.0,0.0,1.0,3031.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24545.0,0.0,1.0,5673.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24547.0,1.0,-1.0,3127.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24548.0,1.0,-1.0,6125.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24550.0,1.0,-1.0,4559.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24553.0,0.0,2.0,3812.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24558.0,0.0,1.0,11364.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24562.0,1.0,-1.0,3216.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24563.0,1.0,-2.0,3559.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24564.0,1.0,-1.0,2177.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24570.0,0.0,2.0,5686.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24572.0,0.0,1.0,4776.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24574.0,0.0,1.0,6035.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24575.0,1.0,-1.0,6425.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24576.0,0.0,2.0,7478.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24578.0,0.0,1.0,4200.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24580.0,1.0,-2.0,3467.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24589.0,0.0,1.0,3870.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24590.0,0.0,2.0,4429.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24592.0,1.0,-2.0,9648.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24593.0,1.0,-2.0,5004.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24594.0,1.0,-2.0,11715.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24596.0,0.0,1.0,4325.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24597.0,1.0,-1.0,6156.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24601.0,0.0,1.0,4804.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24602.0,1.0,-1.0,5787.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24603.0,1.0,-1.0,5079.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24604.0,0.0,1.0,4199.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24609.0,0.0,1.0,6068.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24612.0,0.0,1.0,1695.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24616.0,0.0,1.0,3297.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24617.0,0.0,2.0,2545.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24620.0,1.0,-1.0,7655.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24621.0,1.0,-2.0,6736.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24624.0,1.0,-2.0,4569.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24625.0,1.0,-1.0,5396.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24627.0,1.0,-1.0,2269.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24635.0,1.0,-2.0,11515.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24636.0,1.0,-2.0,5523.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24640.0,1.0,-1.0,5766.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24641.0,0.0,1.0,6363.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24644.0,0.0,1.0,5569.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24649.0,1.0,-2.0,10123.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24650.0,0.0,2.0,4091.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24654.0,1.0,-2.0,3579.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24662.0,1.0,-2.0,7075.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24677.0,0.0,1.0,6924.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24679.0,1.0,-2.0,3842.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24682.0,0.0,2.0,5003.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24683.0,1.0,-1.0,6049.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24687.0,1.0,-2.0,3795.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24693.0,0.0,1.0,6356.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24696.0,1.0,-2.0,4806.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24699.0,1.0,-2.0,10844.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24700.0,1.0,-2.0,3438.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24701.0,0.0,1.0,5104.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24705.0,0.0,1.0,5071.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24706.0,0.0,2.0,10486.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24709.0,0.0,1.0,5656.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24713.0,0.0,1.0,2271.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24718.0,1.0,-1.0,3993.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24721.0,0.0,1.0,12466.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24724.0,0.0,1.0,9165.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24730.0,0.0,1.0,5321.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24731.0,1.0,-2.0,5197.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24734.0,0.0,1.0,5709.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24735.0,0.0,1.0,5584.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24736.0,0.0,1.0,10270.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24739.0,1.0,-2.0,5445.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24740.0,0.0,2.0,3079.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24741.0,0.0,1.0,4621.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24743.0,0.0,1.0,7560.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24745.0,1.0,-1.0,4930.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24747.0,1.0,-1.0,6083.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24749.0,0.0,1.0,7407.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24753.0,0.0,1.0,4957.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24756.0,1.0,-2.0,4291.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24763.0,1.0,-1.0,2815.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24765.0,1.0,-1.0,5378.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24768.0,1.0,-2.0,5718.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24771.0,0.0,2.0,5461.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24773.0,1.0,-1.0,3995.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24774.0,1.0,-2.0,5755.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24776.0,0.0,1.0,6114.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24782.0,1.0,-2.0,4916.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24784.0,0.0,1.0,5943.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24788.0,1.0,-1.0,5522.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24794.0,0.0,1.0,6867.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24796.0,0.0,2.0,5474.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24801.0,0.0,1.0,2909.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24807.0,1.0,-1.0,4683.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24808.0,0.0,1.0,5306.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24810.0,1.0,-1.0,1306.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24815.0,1.0,-2.0,4511.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24818.0,0.0,1.0,4684.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24820.0,0.0,1.0,4356.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24822.0,1.0,-2.0,4800.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24824.0,1.0,-1.0,4076.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24825.0,1.0,-1.0,3593.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24826.0,0.0,1.0,8053.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24837.0,1.0,-2.0,5290.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24838.0,0.0,1.0,8003.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24843.0,1.0,-1.0,5204.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24848.0,1.0,-1.0,7224.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24849.0,1.0,-1.0,4932.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24851.0,1.0,-1.0,5751.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24852.0,1.0,-2.0,7001.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24869.0,0.0,1.0,3594.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24882.0,0.0,1.0,4932.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24883.0,1.0,-2.0,10300.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24884.0,1.0,-2.0,3749.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24885.0,1.0,-1.0,6130.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24886.0,1.0,-2.0,3435.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24887.0,0.0,1.0,6449.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24892.0,1.0,-1.0,9503.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24897.0,1.0,-1.0,4310.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24899.0,0.0,2.0,8481.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24902.0,0.0,2.0,1944.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24905.0,1.0,-1.0,5571.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24906.0,1.0,-1.0,5960.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
24920.0,0.0,1.0,6721.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24921.0,0.0,2.0,7726.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24922.0,0.0,2.0,3282.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24926.0,0.0,1.0,4699.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24927.0,1.0,-2.0,1476.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24931.0,0.0,1.0,5757.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24933.0,0.0,1.0,6208.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24936.0,1.0,-2.0,3172.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24939.0,1.0,-1.0,3982.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24946.0,0.0,1.0,5366.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24947.0,0.0,1.0,8854.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24948.0,1.0,-2.0,6317.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24951.0,0.0,1.0,3329.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24952.0,0.0,2.0,5072.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24953.0,1.0,-1.0,3967.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24955.0,0.0,2.0,4011.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24958.0,1.0,-1.0,8198.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24960.0,1.0,-1.0,7593.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
24961.0,0.0,1.0,6332.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24967.0,1.0,-2.0,2471.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24968.0,0.0,1.0,4402.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24970.0,1.0,-2.0,4879.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24971.0,0.0,1.0,7999.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24973.0,0.0,1.0,3951.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24974.0,1.0,-1.0,6968.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24976.0,1.0,-1.0,1695.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24978.0,1.0,-1.0,6619.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24980.0,1.0,-1.0,5849.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
24982.0,0.0,2.0,6294.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24984.0,1.0,-2.0,3111.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
24986.0,0.0,1.0,8492.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
24989.0,1.0,-1.0,4492.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
24996.0,1.0,-1.0,6361.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25000.0,0.0,1.0,5428.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25001.0,0.0,1.0,6846.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25015.0,0.0,1.0,4600.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25019.0,1.0,-1.0,1291.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
25020.0,0.0,1.0,4181.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25021.0,0.0,1.0,4134.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25022.0,0.0,2.0,5361.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25030.0,0.0,2.0,10690.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25031.0,0.0,1.0,5711.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25033.0,1.0,-2.0,1709.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25034.0,0.0,1.0,6784.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25036.0,1.0,-1.0,6037.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
25038.0,1.0,-2.0,4947.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
25039.0,0.0,1.0,5181.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25042.0,1.0,-2.0,6519.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25046.0,0.0,1.0,3947.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25049.0,0.0,1.0,8447.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25053.0,0.0,1.0,4932.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25058.0,1.0,-2.0,5943.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
25060.0,1.0,-1.0,6887.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
25061.0,1.0,-1.0,4621.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25064.0,0.0,1.0,5969.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25066.0,0.0,1.0,9098.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25067.0,1.0,-2.0,4216.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
25068.0,0.0,1.0,6411.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25071.0,0.0,1.0,4697.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25073.0,0.0,2.0,824.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25075.0,1.0,-1.0,3562.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
25077.0,0.0,1.0,7422.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25078.0,0.0,1.0,4663.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25086.0,0.0,1.0,5320.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25088.0,1.0,-1.0,6281.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25093.0,1.0,-1.0,4901.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
25094.0,0.0,1.0,4511.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25095.0,1.0,-2.0,4294.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25098.0,0.0,2.0,1508.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25101.0,0.0,1.0,5570.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25102.0,1.0,-2.0,3977.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
25105.0,0.0,1.0,5115.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25109.0,1.0,-2.0,5103.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
25110.0,0.0,2.0,4402.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25113.0,1.0,-2.0,5835.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
25114.0,1.0,-1.0,6566.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
25117.0,0.0,1.0,4730.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25119.0,1.0,-2.0,979.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
25122.0,0.0,1.0,3949.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25129.0,1.0,-2.0,2598.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25132.0,0.0,1.0,5986.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25134.0,1.0,-1.0,6473.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
25136.0,0.0,2.0,6392.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25137.0,1.0,-2.0,4990.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0
25138.0,0.0,1.0,4559.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25144.0,0.0,1.0,6763.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25145.0,1.0,-2.0,8480.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
25151.0,1.0,-1.0,824.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
25157.0,0.0,1.0,4839.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25158.0,0.0,2.0,4527.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25159.0,1.0,-2.0,4326.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0
25160.0,1.0,-2.0,6535.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
25173.0,1.0,-2.0,5601.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
25174.0,0.0,1.0,5087.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25175.0,0.0,1.0,4715.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25176.0,0.0,1.0,5804.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25178.0,0.0,1.0,4823.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25179.0,1.0,-2.0,5966.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,3.0
25180.0,1.0,-1.0,11003.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
25182.0,1.0,-1.0,10110.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0
25183.0,0.0,1.0,11709.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25185.0,0.0,2.0,5506.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0
25188.0,1.0,-1.0,5507.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,1.0
