Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,mean_flight_length_per_label,is_recent_flight,flight_length_ratio,flights_per_length,before_after_date_diff
26163.0,1.0,-2.0,7725.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0,5134.285568587456,0,1545.0,0.0005177323323841574,-2.0
26169.0,0.0,1.0,3127.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.00031969309462915604,0.0
26172.0,0.0,1.0,5493.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.00018201674554058973,0.0
26173.0,0.0,2.0,5383.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.00018573551263001485,0.0
26176.0,0.0,1.0,5149.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.0001941747572815534,0.0
26177.0,1.0,-2.0,6362.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0,5134.285568587456,0,1272.4,0.0006286342920006286,-2.0
26182.0,0.0,1.0,4714.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.00021208907741251324,0.0
26184.0,0.0,2.0,6938.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.00014411298457991066,0.0
26195.0,0.0,1.0,3933.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.0002541942043721403,0.0
26200.0,0.0,1.0,4337.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.0002305209774089442,0.0
26203.0,0.0,1.0,5072.0,intake gasket leak/damage,engine,4.0,10.0,0.0,0.0,-1.0,5134.285568587456,1,2524.074202559605,-0.00019712201852946975,0.0
26209.0,1.0,-2.0,5038.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1679.3333333333333,0.00039690414764834294,-2.0
26212.0,1.0,-2.0,3578.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,4.0,5134.285568587456,0,715.6,0.0011176306230790724,-2.0
26215.0,1.0,-1.0,8932.0,intake gasket leak/damage,engine,4.0,10.0,10.0,0.0,0.0,5134.285568587456,0,8932.0,0.0,-1.0
26748.0,1.0,-1.0,5602.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1867.3333333333333,0.0003569516330537212,-1.0
26758.0,0.0,2.0,6468.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001545833977430824,0.0
26759.0,1.0,-2.0,2222.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1111.0,0.000449842555105713,-2.0
26761.0,0.0,1.0,5896.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016957775139901646,0.0
26763.0,0.0,2.0,7867.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00012709710218607016,0.0
26766.0,1.0,-2.0,3516.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,879.0,0.0008529997156667614,-2.0
26773.0,1.0,-1.0,5801.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2900.5,0.0001723543605653223,-1.0
26776.0,0.0,1.0,4419.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00022624434389140272,0.0
26777.0,0.0,2.0,4059.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0002463054187192118,0.0
26779.0,1.0,-1.0,6006.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,3003.0,0.000166472448809722,-1.0
26782.0,1.0,-2.0,3657.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,914.25,0.0008201202843083652,-2.0
26785.0,0.0,1.0,3827.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00026123301985370953,0.0
26787.0,0.0,2.0,4974.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00020100502512562814,0.0
26792.0,1.0,-1.0,4559.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1519.6666666666667,0.0004385964912280702,-1.0
26793.0,0.0,2.0,5134.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00019474196689386563,0.0
26795.0,1.0,-1.0,6701.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,6701.0,0.0,-1.0
26796.0,0.0,1.0,2085.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00047938638542665386,0.0
26797.0,0.0,2.0,3454.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0002894356005788712,0.0
26800.0,1.0,-1.0,4210.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2105.0,0.00023747328425552126,-1.0
26801.0,0.0,1.0,4633.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00021579628830384117,0.0
26805.0,1.0,-1.0,5960.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2980.0,0.00016775708773695687,-1.0
26809.0,1.0,-1.0,3531.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1765.5,0.00028312570781426955,-1.0
26810.0,1.0,-1.0,2846.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,2846.0,0.0,-1.0
26813.0,0.0,2.0,4621.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00021635655560363478,0.0
26814.0,0.0,1.0,5025.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00019896538002387584,0.0
26819.0,1.0,-2.0,3205.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1602.5,0.00031191515907673113,-2.0
26820.0,0.0,1.0,5819.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001718213058419244,0.0
26824.0,1.0,-2.0,8128.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1625.6,0.0004920654447041457,-2.0
26826.0,0.0,1.0,6705.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00014912019087384433,0.0
26832.0,0.0,1.0,5331.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00018754688672168043,0.0
26833.0,1.0,-2.0,3638.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,3638.0,0.0,-2.0
26836.0,1.0,-1.0,5929.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1976.3333333333333,0.0003372681281618887,-1.0
26837.0,1.0,-1.0,3492.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1746.0,0.000286286859433152,-1.0
26839.0,1.0,-2.0,6066.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,2022.0,0.00032965221691115873,-2.0
26840.0,0.0,2.0,5488.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00018218254691200583,0.0
26841.0,1.0,-1.0,5129.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1025.8,0.0007797270955165692,-1.0
26850.0,0.0,1.0,4088.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00024455857177794083,0.0
26853.0,1.0,-1.0,7478.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,7478.0,0.0,-1.0
26860.0,1.0,-2.0,4045.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,809.0,0.0009886307464162135,-2.0
26863.0,0.0,2.0,4341.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00023030861354214648,0.0
26867.0,1.0,-1.0,5693.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1897.6666666666667,0.00035124692658939234,-1.0
26874.0,1.0,-1.0,5507.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,5507.0,0.0,-1.0
26877.0,0.0,1.0,5393.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001853911753800519,0.0
26881.0,0.0,1.0,5928.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016866250632484398,0.0
26883.0,0.0,1.0,5751.0,cylinder compression issue,unknown,0.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00017385257301808066,0.0
26884.0,1.0,-1.0,4945.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,989.0,0.0008087343307723412,-1.0
26887.0,1.0,-2.0,5429.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,5429.0,0.0,-2.0
26889.0,1.0,-2.0,8107.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1621.4,0.000493339911198816,-2.0
26893.0,1.0,-1.0,5800.0,cylinder compression issue,unknown,0.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,5800.0,0.0,-1.0
26896.0,0.0,2.0,5942.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016826518593303046,0.0
26898.0,1.0,-2.0,3297.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1648.5,0.00030321406913280777,-2.0
26901.0,1.0,-1.0,5939.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,5939.0,0.0,-1.0
26902.0,0.0,1.0,6357.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00015728216420257942,0.0
26913.0,0.0,1.0,7806.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001280901754835404,0.0
26914.0,0.0,2.0,5661.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00017661603673613564,0.0
26915.0,0.0,1.0,4917.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00020333468889792598,0.0
26917.0,1.0,-1.0,4945.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,4945.0,0.0,-1.0
26919.0,1.0,-1.0,5469.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1367.25,0.0005484460694698354,-1.0
26920.0,0.0,1.0,5536.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00018060321473722233,0.0
26922.0,1.0,-1.0,4060.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1353.3333333333333,0.0004924895345973898,-1.0
26925.0,1.0,-2.0,7096.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1774.0,0.00042271382274200367,-2.0
26929.0,0.0,1.0,6069.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016474464579901152,0.0
26931.0,1.0,-2.0,5384.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1346.0,0.0005571030640668524,-2.0
26935.0,1.0,-1.0,8590.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,2147.5,0.0003492026539401699,-1.0
26938.0,0.0,1.0,5975.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016733601070950468,0.0
26940.0,0.0,1.0,6410.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00015598190609889253,0.0
26943.0,1.0,-2.0,6224.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,2074.6666666666665,0.000321285140562249,-2.0
26945.0,1.0,-2.0,4568.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,913.6,0.0008754650908295032,-2.0
26947.0,0.0,2.0,1711.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0005841121495327102,0.0
26952.0,1.0,-2.0,3979.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,994.75,0.0007537688442211055,-2.0
26964.0,0.0,1.0,6364.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00015710919088766692,0.0
26965.0,0.0,1.0,6219.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001607717041800643,0.0
26966.0,0.0,1.0,6177.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001618646811265782,0.0
26969.0,0.0,1.0,6232.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016043638697256537,0.0
26972.0,1.0,-1.0,4636.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1545.3333333333333,0.00043131334914815614,-1.0
26975.0,1.0,-2.0,4258.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,4258.0,0.0,-2.0
26977.0,0.0,1.0,8945.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.000111781801922647,0.0
26978.0,1.0,-2.0,6706.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1341.2,0.0005963918294319368,-2.0
26979.0,1.0,-1.0,3251.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,650.2,0.0012300123001230013,-1.0
26982.0,0.0,1.0,5036.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001985308715505261,0.0
26984.0,0.0,2.0,6842.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00014613473622680112,0.0
26987.0,1.0,-2.0,4632.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1158.0,0.0006475285991797971,-2.0
26988.0,0.0,1.0,6239.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016025641025641026,0.0
26990.0,0.0,2.0,5072.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00019712201852946975,0.0
26991.0,1.0,-2.0,5598.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1866.0,0.0003572066440435792,-2.0
26992.0,1.0,-2.0,5445.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1089.0,0.0007344840249724568,-2.0
26994.0,0.0,1.0,4294.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00023282887077997672,0.0
26995.0,0.0,1.0,3894.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00025673940949935817,0.0
26997.0,0.0,1.0,4480.0,cylinder compression issue,unknown,1.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0002231644722160232,0.0
26998.0,1.0,-1.0,7732.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,7732.0,0.0,-1.0
27000.0,1.0,-2.0,6065.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,3032.5,0.00016485328058028355,-2.0
27003.0,1.0,-1.0,1478.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,739.0,0.000676132521974307,-1.0
27005.0,1.0,-1.0,5336.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1067.2,0.0007494847292486415,-1.0
27010.0,1.0,-1.0,5300.0,cylinder compression issue,unknown,1.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1325.0,0.0005659309564233164,-1.0
27013.0,0.0,2.0,4481.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00022311468094600624,0.0
27015.0,0.0,1.0,6455.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00015489467162329616,0.0
27016.0,0.0,2.0,5459.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00018315018315018315,0.0
27018.0,0.0,2.0,5944.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001682085786375105,0.0
27019.0,1.0,-2.0,2689.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1344.5,0.0003717472118959108,-2.0
27021.0,1.0,-1.0,5274.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1318.5,0.0005687203791469195,-1.0
27023.0,0.0,1.0,1343.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.000744047619047619,0.0
27024.0,1.0,-1.0,3967.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,991.75,0.0007560483870967742,-1.0
27025.0,1.0,-1.0,4107.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2053.5,0.00024342745861733204,-1.0
27028.0,1.0,-1.0,5943.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2971.5,0.00016823687752355316,-1.0
27029.0,0.0,1.0,1400.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0007137758743754461,0.0
27031.0,1.0,-1.0,4912.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,4912.0,0.0,-1.0
27036.0,0.0,1.0,7998.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00012501562695336918,0.0
27037.0,0.0,1.0,2775.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00036023054755043225,0.0
27039.0,0.0,1.0,4885.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00020466639377814163,0.0
27041.0,0.0,1.0,5689.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001757469244288225,0.0
27043.0,1.0,-1.0,4574.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,4574.0,0.0,-1.0
27044.0,1.0,-2.0,4247.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2123.5,0.00023540489642184556,-2.0
27045.0,1.0,-2.0,6473.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1618.25,0.0004633920296570899,-2.0
27046.0,1.0,-2.0,7363.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,7363.0,0.0,-2.0
27048.0,0.0,1.0,5818.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00017185083347654237,0.0
27049.0,1.0,-1.0,5461.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1820.3333333333333,0.0003661662394727206,-1.0
27050.0,1.0,-1.0,8497.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,8497.0,0.0,-1.0
27051.0,0.0,1.0,6220.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00016074586079408456,0.0
27058.0,1.0,-2.0,5895.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1179.0,0.0006784260515603799,-2.0
27059.0,1.0,-1.0,5648.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,1129.6,0.0007080899274207824,-1.0
27063.0,1.0,-2.0,3749.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1874.5,0.0002666666666666667,-2.0
27066.0,0.0,1.0,4088.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00024455857177794083,0.0
27067.0,1.0,-1.0,4198.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2099.0,0.00023815194093831864,-1.0
27071.0,0.0,1.0,3749.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0002666666666666667,0.0
27075.0,1.0,-1.0,4277.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2138.5,0.0002337540906965872,-1.0
27076.0,0.0,1.0,4013.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00024912805181863477,0.0
27079.0,0.0,1.0,5291.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001889644746787604,0.0
27080.0,0.0,2.0,6329.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001579778830963665,0.0
27083.0,1.0,-1.0,6976.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,2325.3333333333335,0.00028665615594094884,-1.0
27085.0,1.0,-2.0,5579.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1859.6666666666667,0.00035842293906810036,-2.0
27089.0,1.0,-2.0,8531.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,8531.0,0.0,-2.0
27090.0,1.0,-1.0,3533.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,883.25,0.0008488964346349745,-1.0
27091.0,0.0,1.0,4878.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00020496003279360525,0.0
27096.0,1.0,-1.0,5582.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,5582.0,0.0,-1.0
27097.0,0.0,1.0,5703.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001753155680224404,0.0
27098.0,1.0,-1.0,4895.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1631.6666666666667,0.0004084967320261438,-1.0
27101.0,0.0,1.0,5197.0,cylinder compression issue,unknown,2.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00019238168526356292,0.0
27104.0,1.0,-2.0,3967.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1322.3333333333333,0.0005040322580645161,-2.0
27112.0,1.0,-2.0,4574.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1524.6666666666667,0.0004371584699453552,-2.0
27113.0,1.0,-1.0,5196.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,5196.0,0.0,-1.0
27114.0,1.0,-1.0,3715.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,2.0,5227.9748953974895,0,1238.3333333333333,0.0005382131324004305,-1.0
27120.0,1.0,-1.0,4433.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,4433.0,0.0,-1.0
27124.0,1.0,-1.0,3250.0,cylinder compression issue,unknown,2.0,2.0,2.0,2.0,0.0,5227.9748953974895,0,3250.0,0.0,-1.0
27125.0,0.0,1.0,5057.0,cylinder compression issue,unknown,3.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00019770660340055358,0.0
27132.0,1.0,-2.0,3733.0,cylinder compression issue,unknown,3.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,1866.5,0.0002678093197643278,-2.0
27146.0,1.0,-2.0,4648.0,cylinder compression issue,unknown,3.0,2.0,2.0,2.0,4.0,5227.9748953974895,0,929.6,0.0008604000860400087,-2.0
27147.0,1.0,-2.0,4978.0,cylinder compression issue,unknown,3.0,2.0,2.0,2.0,3.0,5227.9748953974895,0,1244.5,0.0006025306286402892,-2.0
27148.0,0.0,1.0,6473.0,cylinder compression issue,unknown,3.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.00015446400988569664,0.0
27152.0,0.0,1.0,4865.0,cylinder compression issue,unknown,3.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0002055076037813399,0.0
27154.0,0.0,1.0,6129.0,cylinder compression issue,unknown,3.0,2.0,0.0,0.0,-1.0,5227.9748953974895,1,2524.074202559605,-0.0001631321370309951,0.0
27156.0,1.0,-2.0,5645.0,cylinder compression issue,unknown,3.0,2.0,2.0,2.0,1.0,5227.9748953974895,0,2822.5,0.00017711654268508679,-2.0
